competition id|competition name|mat|category name|place|name|region|start time|score
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу гуньшу"|5|Алексей  Золотарев|г. Москва|20.11.2023 14:34:00|0.000
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | кунгфу - традиционное ушу гуньшу, чанбин"|1|Яна Сафина|г. Москва|20.11.2023 14:46:00|9.400
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | кунгфу - традиционное ушу гуньшу, чанбин"|2|Анастасия  Королева|г. Москва|20.11.2023 14:50:00|9.390
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | кунгфу - традиционное ушу гуньшу, чанбин"|3|Алина Григорьева|Новосибирская область|20.11.2023 14:38:00|9.280
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | кунгфу - традиционное ушу гуньшу, чанбин"|4|Елизавета Рубаненко|Новосибирская область|20.11.2023 14:42:00|9.275
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | кунгфу - традиционное ушу гуньшу, чанбин"|5|Валерия Филатова|Вологодская область|20.11.2023 14:40:00|9.215
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | кунгфу - традиционное ушу гуньшу, чанбин"|6|Дарья Волкова|г. Москва|20.11.2023 14:44:00|9.210
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | кунгфу - традиционное ушу гуньшу, чанбин"|7|Альмира Гарифуллина|г. Москва|20.11.2023 14:48:00|9.025
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу дуаньбин"|1|Дмитрий Минин|Новосибирская область|20.11.2023 14:56:00|9.575
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу дуаньбин"|2|Артем Усольцев|Пермский край|20.11.2023 14:54:00|9.440
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу дуаньбин"|3|Александр Колесников|Воронежская область|20.11.2023 14:52:00|8.975
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | Кунгфу - традиционное ушу дуаньбин"|1|Аполинария Кожевникова|Краснодарский край|20.11.2023 14:58:00|9.450
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | Кунгфу - традиционное ушу дуаньбин"|2|Надежда Муравьева|г. Санкт-Петербург|20.11.2023 15:02:00|9.250
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | Кунгфу - традиционное ушу дуаньбин"|3|Арина Батуева|Пермский край|20.11.2023 15:04:00|9.100
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | Кунгфу - традиционное ушу дуаньбин"|4|Анастасия Бусова|г. Санкт-Петербург|20.11.2023 15:00:00|8.985
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу чанбин"|1|Никита  Багаев|Тюменская область|20.11.2023 15:08:00|9.345
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу чанбин"|2|Роланд  Асланов|Тюменская область|20.11.2023 15:10:00|9.300
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу чанбин"|3|Богдан Камардин|г. Москва|20.11.2023 15:06:00|9.283
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу чанбин"|4|Алексей Кутергин|Новосибирская область|20.11.2023 15:12:00|8.625
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу шуанбин"|1|Максим Ческидов|г. Москва|20.11.2023 15:20:00|9.625
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу шуанбин"|2|Павел Пустохин|г. Москва|20.11.2023 15:18:00|9.600
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу шуанбин"|3|Фёдор Соколов|Кемеровская область - Кузбасс|20.11.2023 15:22:00|9.225
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу шуанбин"|4|Ярослав Шелудяков|Нижегородская область|20.11.2023 15:14:00|9.025
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу шуанбин"|5|Александр Колесников|Воронежская область|20.11.2023 15:16:00|8.875
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | кунгфу - традиционное ушу шуанбин, жуаньбин"|1|Дарья Волкова|г. Москва|20.11.2023 15:32:00|9.425
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | кунгфу - традиционное ушу шуанбин, жуаньбин"|2|Милена  Гинзбург|г. Москва|20.11.2023 15:26:00|9.417
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | кунгфу - традиционное ушу шуанбин, жуаньбин"|3|Ярослава Нецветаева|Пермский край|20.11.2023 15:28:00|9.200
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | кунгфу - традиционное ушу шуанбин, жуаньбин"|4|Ульяна Бойцова|Ленинградская область|20.11.2023 15:30:00|8.975
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | кунгфу - традиционное ушу шуанбин, жуаньбин"|5|Вероника Семенова|г. Санкт-Петербург|20.11.2023 15:24:00|0.000
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу жуаньбин"|1|Фёдор Соколов|Кемеровская область - Кузбасс|20.11.2023 15:38:00|9.550
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу жуаньбин"|2|Ярослав Шелудяков|Нижегородская область|20.11.2023 15:34:00|9.250
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу жуаньбин"|3|Данил Вережников|Донецкая Народная Республика|20.11.2023 15:36:00|8.817
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу бинци"|1|Василий  Кислицын|Пермский край|20.11.2023 15:42:00|9.600
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу бинци"|2|Артем Китаев|Воронежская область|20.11.2023 15:40:00|9.100
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу бинци"|3|Маадыр Данзын|Республика Тыва|20.11.2023 15:44:00|0.000
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | Кунгфу - традиционное ушу бинци"|1|Ирина Савельева|г. Москва|20.11.2023 15:48:00|9.500
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | Кунгфу - традиционное ушу бинци"|2|Алена Конева|Новосибирская область|20.11.2023 15:52:00|9.350
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | Кунгфу - традиционное ушу бинци"|3|Наталия Катькова|Московская область|20.11.2023 15:46:00|8.983
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Женщины | Кунгфу - традиционное ушу бинци"|4|Елизавета Дейнего|Волгоградская область|20.11.2023 15:50:00|8.750
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Юнчуньцюань - гуйдин дуйда"|1|Андрюша Моркковкин|ХМАО - Югра|20.11.2023 15:54:00|9.600
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Кунгфу - традиционное ушу дуйлянь"|1|Артем Николаев|Воронежская область|20.11.2023 15:56:00|9.125
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Юнчуньцюань - мужэньчжуан"|1|Олег Хандешин|ХМАО - Югра|20.11.2023 16:02:00|9.600
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Юнчуньцюань - мужэньчжуан"|2|Фёдор Соколов|Кемеровская область - Кузбасс|20.11.2023 16:00:00|9.100
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 1|"Мужчины | Юнчуньцюань - мужэньчжуан"|3|Глеб Прохоров|Орловская область|20.11.2023 15:58:00|9.050
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - тайцзицюань"|1|Владислав Мокшин|Пермский край|17.11.2023 09:04:00|8.830
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - тайцзицюань"|2|Артём Горбунов|Пермский край|17.11.2023 09:00:00|8.700
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - тайцзицюань"|3|Андрей Нехорошев|г. Санкт-Петербург|17.11.2023 09:08:00|8.435
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - тайцзицюань"|4|Григорий Курский|г. Москва|17.11.2023 09:12:00|8.285
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - тайцзицюань"|1|Ксения Симаковская|г. Москва|17.11.2023 09:44:00|9.100
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - тайцзицюань"|2|Полина Ботова|г. Москва|17.11.2023 09:40:00|8.995
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - тайцзицюань"|3|Кира Мохова|Орловская область|17.11.2023 09:52:00|8.825
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - тайцзицюань"|4|София Сямиуллина|г. Москва|17.11.2023 09:48:00|8.765
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - тайцзицюань"|5|Виктория Духнова|Пермский край|17.11.2023 09:16:00|8.750
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - тайцзицюань"|6|Милана Тимченко|Воронежская область|17.11.2023 09:36:00|8.685
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - тайцзицюань"|7|Ульяна Фролкова|Пермский край|17.11.2023 09:20:00|8.640
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - тайцзицюань"|8|Александра Болдырева|Воронежская область|17.11.2023 09:32:00|8.520
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - тайцзицюань"|9|Екатерина Романова|Воронежская область|17.11.2023 09:28:00|8.510
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - тайцзицюань"|10|Софья Неведрова|Воронежская область|17.11.2023 09:24:00|8.317
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - тайцзицюань"|11|Валерия Зиновьева|г. Москва|17.11.2023 09:56:00|8.245
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|1|Владимир Афанасьев|г. Москва|17.11.2023 10:46:00|9.290
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|2|Роман Гольдштейн|г. Москва|17.11.2023 10:28:00|9.140
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|3|Михаил Дмитриев|г. Москва|17.11.2023 10:52:00|9.070
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|4|Иван Погодаев|г. Москва|17.11.2023 10:48:00|9.045
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|5|Владислав Сидоренко|Краснодарский край|17.11.2023 10:04:00|9.035
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|6|Никита Распопов|Кировская область|17.11.2023 10:36:00|8.925
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|7|Даниил Тумановский|г. Москва|17.11.2023 10:54:00|8.905
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|8|Никита Титов|г. Москва|17.11.2023 10:50:00|8.875
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|9|Максим Никитин|г. Санкт-Петербург|17.11.2023 10:12:00|8.850
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|10|Тимур Ахундов|Республика Татарстан|17.11.2023 10:44:00|8.775
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|11|Евгений Лаптев|Пермский край|17.11.2023 10:22:00|8.770
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|12|Тагир Тазиев|г. Санкт-Петербург|17.11.2023 10:42:00|8.760
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|13|Егор Рудов|г. Санкт-Петербург|17.11.2023 10:10:00|8.730
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|14|Арсений Якимов|Пермский край|17.11.2023 10:30:00|8.715
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|15|Рам Роман Кешари|г. Санкт-Петербург|17.11.2023 10:08:00|8.710
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|16|Максим Субботин|Пермский край|17.11.2023 10:02:00|8.600
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|17|Никита Зайцев|Кировская область|17.11.2023 10:34:00|8.560
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|18|Аким Климов|Краснодарский край|17.11.2023 10:06:00|8.500
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|19|Арсений Полозов|Вологодская область|17.11.2023 10:40:00|8.410
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|20|Алексей Суханов|г. Санкт-Петербург|17.11.2023 10:14:00|8.405
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|21|Михаил Алексеев|Самарская область|17.11.2023 10:24:00|8.400
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|22|Махаил Мальцев|Кировская область|17.11.2023 10:32:00|8.335
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|23|Егор Марков|Иркутская область|17.11.2023 10:18:00|8.330
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|24|Глеб Уланов|Приморский край|17.11.2023 10:00:00|8.250
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|25|Илья Беляев|Вологодская область|17.11.2023 10:38:00|8.110
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|26|Михаил Дмитриев|г. Санкт-Петербург|17.11.2023 10:16:00|8.100
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|27|Александр Рогов|Иркутская область|17.11.2023 10:20:00|8.020
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|28|Кирилл Сагиров|Самарская область|17.11.2023 10:26:00|7.783
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|1|Алёна Кулик|г. Москва|17.11.2023 11:36:00|9.180
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|2|Мария Калугина|г. Санкт-Петербург|17.11.2023 11:16:00|9.175
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|3|Вера  Орешко|Краснодарский край|17.11.2023 10:56:00|9.165
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|4|Анна Анисимова|г. Санкт-Петербург|17.11.2023 11:32:00|9.080
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|5|Диана Мамина|Кировская область|17.11.2023 11:28:00|9.077
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|6|Ирина Тарасова|г. Москва|17.11.2023 11:38:00|8.980
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|7|Кира Кузнецова|Краснодарский край|17.11.2023 10:58:00|8.940
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|8|Алина Иванова|г. Москва|17.11.2023 11:34:00|8.900
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|9|Анна Петухова|Пермский край|17.11.2023 11:04:00|8.865
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|10|Валерия  Романюк|Ленинградская область|17.11.2023 11:56:00|8.860
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|11|Екатерина Крюковских|г. Санкт-Петербург|17.11.2023 11:20:00|8.780
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|12|Мира Кисина|г. Москва|17.11.2023 11:40:00|8.775
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|13|Мила Чурина|Кировская область|17.11.2023 11:30:00|8.767
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|14|Маргарита Кутькова|г. Санкт-Петербург|17.11.2023 11:00:00|8.755
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|15|Ангелина Шкредова|г. Санкт-Петербург|17.11.2023 11:14:00|8.740
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|16|Любовь Фролова|Пермский край|17.11.2023 11:10:00|8.685
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|17|Екатерина Акимова|г. Москва|17.11.2023 11:46:00|8.675
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|18|Мария Яблокова|г. Санкт-Петербург|17.11.2023 11:06:00|8.665
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|19|Анна Сыченикова|г. Москва|17.11.2023 11:44:00|8.610
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|20|Анастасия Трофименко|Красноярский край|17.11.2023 11:02:00|8.605
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|21|Алиса Корженкова|г. Москва|17.11.2023 11:42:00|8.560
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|22|Вероника Кузнецова|г. Санкт-Петербург|17.11.2023 11:22:00|8.490
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|23|Лина Майорова|г. Санкт-Петербург|17.11.2023 11:12:00|8.425
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|24|Полина Зуева|Иркутская область|17.11.2023 11:08:00|8.370
2|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|25|Виктория Ставцева|Орловская область|17.11.2023 11:52:00|8.365
